Date,VAS.AX,VGS.AX,VAP.AX,VGB.AX,VBND.AX,Cash
3/8/2019,-0.009765317,0,-0.004550125,0.003054768,0.002384359,0
3/11/2019,-0.003022109,0.012345679,0.002506635,-0.000870133,0.002378687,0.000198965
3/12/2019,-0.000957243,0,0.001176644,0.000653168,-0.002373042,0
3/13/2019,0.002555094,0.012195122,-0.001469076,0.002393386,0.004519505,9.94629E-05
3/14/2019,-0.001911437,0,0.002501103,0.000434122,0,0
3/15/2019,0.001276732,0,0.008511887,0.0006509,0,9.9453E-05
3/18/2019,0.001275104,0,-0.004656577,-0.000216826,0,0.000198886
3/19/2019,-0.00063674,0,0.006140351,0.000650618,-0.001183992,0
3/20/2019,-0.003185728,0,0.001453066,0.001733853,0.00284495,9.94233E-05
3/21/2019,0.000159795,0.012048193,-0.006529309,0.001730852,0.001891253,9.94135E-05
3/22/2019,0.004633328,-0.023809524,0.009493209,0.002591793,-0.000707881,0
3/25/2019,-0.011291349,0,0.004484954,0.00344679,0.006375443,0.000198807
3/26/2019,0.000482548,0.012195122,0.007489558,0,0.00140779,0
3/27/2019,0.000803859,0,-0.002573267,0.000858738,0.000468604,9.93838E-05
3/28/2019,0.006907631,0,0.000286656,0.001501502,0.00117096,0
3/29/2019,0.000957243,0,0.00143287,-0.000428357,0.000233918,9.93739E-05
4/1/2019,0.005578578,0.012048193,-0.013020461,-0.001714163,-0.004209542,-0.001490461
4/2/2019,0.004596608,0,0.002174543,0.000214638,0.001878816,9.95124E-05
4/3/2019,0.005995582,0.011904762,0.003327065,-0.000858369,-0.000937647,0
4/4/2019,-0.00846926,0,-0.014129181,-0.002147766,-0.000938527,9.95025E-05
4/5/2019,-0.007434356,0,-0.011260603,-0.00193715,-0.000939408,0
4/8/2019,0.00685259,0,0.006507913,0.001725253,0.00164551,0.000198985
4/9/2019,-0.000474834,0,-0.002792065,-0.001506997,-0.000938747,9.94728E-05
4/10/2019,0.000475059,0,0.004862953,0.001078051,0.002114165,9.94629E-05
4/11/2019,-0.003007281,0,0.003812876,0.00107689,0.001172058,0
4/12/2019,0.007779013,0,0.00642805,-0.001075731,-0.000936549,0
4/15/2019,-0.00094518,0,-0.002612861,-0.003015292,-0.005155847,0.000198906
4/16/2019,0.004888048,0.011764706,0.000145539,0,0.002120141,0
4/17/2019,-0.002510592,-0.011627907,-0.005529686,0,-0.001175364,0
4/18/2019,-0.000157307,0.011764706,-0.006438396,0.000216029,0.000235349,9.94332E-05
4/23/2019,0.010541221,0,0.007952872,0.001727862,-0.000941176,0.000198847
4/24/2019,0.008562977,0,0.009789597,0.007546356,0,9.94036E-05
4/26/2019,0.000926212,0,0.018521198,0.000427991,0.005416863,0.000198787
4/29/2019,-0.003701419,0,-0.019889189,-0.001283422,0,9.93739E-05
4/30/2019,-0.005108359,0,-0.014204957,0.000856714,0.001639728,-0.001589825
5/2/2019,0.001867123,0,-0.008087046,0.001283972,-0.00070159,0.000199045
5/3/2019,0.000155304,0,-0.002075304,-0.000213721,-0.000702083,0
5/6/2019,-0.009161491,0,-0.004010695,0.001710133,-0.000936768,9.95025E-05
5/7/2019,0.002194013,-0.011627907,0.001342282,-0.000853606,0.003281763,9.94926E-05
5/8/2019,-0.004065676,0,-0.004021448,0.000640752,0.000700935,-9.94827E-05
5/9/2019,0.004867326,-0.011764706,0.007626738,0.001707577,-0.002801774,9.94926E-05
5/10/2019,0.00203125,0,0.010982487,0.000426167,0.003043784,0
5/13/2019,0,-0.011904762,0.01262478,0.000425985,0.000233427,0.000198965
5/14/2019,-0.007796663,0,-0.007828356,-0.000638706,0.000466744,0
5/15/2019,0.00770077,0.012048193,-0.001022794,0.001704303,0.000466527,9.94629E-05
5/16/2019,0.007797879,0.011904762,0.009360831,0.00233943,0.001632082,0
5/17/2019,0.006190034,-0.011764706,0.012317055,0.000848716,0,9.9453E-05
5/20/2019,0.017379268,0,0.000286287,-0.001271995,-0.000232775,0.000198886
5/21/2019,0.003628118,0,0.013308529,0.001061346,-0.000931315,0
5/22/2019,0.001205001,0,0,0.001060221,-0.000466092,9.94233E-05
5/23/2019,-0.001805326,-0.011904762,0.008614602,0.001482737,0.001632082,9.94135E-05
5/24/2019,-0.006480784,0,0.003360403,0.003384095,0,0
5/28/2019,0.004247573,0,-0.002790957,-0.000632378,0,0.000298211
5/29/2019,-0.006042296,-0.012048193,-0.009235936,0.001476482,0.004888268,0
5/30/2019,-0.008054711,0,-0.021186441,-0.00042123,-0.003706278,0
5/31/2019,-0.00015321,-0.012195122,0.002597403,0.001053519,0.002557545,-0.001490609
6/3/2019,-0.010419859,0,0.010218768,0.000420964,0.003478664,0.000199045
6/4/2019,0.002322701,0.012345679,0.007978344,-0.000420787,0.001386642,9.95025E-05
6/5/2019,0.003862197,0.012195122,-0.013286219,0.000631446,0.002769444,0
6/6/2019,0.004616805,0,0.019624696,0.002103492,-0.002301496,0
6/7/2019,0.008118873,0.012048193,0.008148356,-0.000419815,-0.000461361,0
6/11/2019,0.016258927,0.011904762,0.011008919,0.000839983,0.004384953,0.000198985
6/12/2019,-0.000598086,0,-0.003583735,0.001258917,-0.001608456,9.94728E-05
6/13/2019,0.000598444,0,0.003873288,0.002095557,-0.000460299,9.94629E-05
6/14/2019,0.001196172,0,0.003169354,0.001463823,0.002993323,0
6/17/2019,-0.003136201,0,-0.009752747,-0.000417624,0.001836547,0.000198906
6/18/2019,0.005093633,0.011764706,0.01539742,0.001044496,-0.003208066,0
6/19/2019,0.012520495,0,-0.005737705,0.001669449,0.002298851,9.94332E-05
6/20/2019,0.005299573,0.011627907,0.005358615,0.0025,0.005275229,0
6/21/2019,-0.005564504,-0.011494253,-0.004510045,0.002078138,0.001825234,9.94233E-05
6/24/2019,0.002650567,0,0.01523888,-0.000207383,-0.002049647,0.000198827
6/25/2019,-0.000587458,0,0.011494253,0.000207426,0.003423094,0
6/26/2019,-0.002792065,-0.011627907,-0.012299465,-0.000622148,-0.000682283,0
6/27/2019,0.004126142,0.011764706,-0.007444505,-0.001867607,-0.001593081,0
6/28/2019,-0.00484297,0,-0.008864039,-0.0002079,-0.002735354,0
7/1/2019,0.004276655,0,0.023115025,-0.000207943,0.003657143,-0.001789087
7/2/2019,-0.000734214,0.011627907,-0.012237762,-0.000415973,0.002277386,0
7/3/2019,0.00573108,0,0.021647379,0.001872659,0.00204499,9.95718E-05
7/5/2019,0.010081823,0,0.030250533,0.001661475,0.003401361,9.95619E-05
7/8/2019,-0.010559815,0,-0.024058983,-0.001451379,-0.003389831,9.9552E-05
7/9/2019,-0.00248538,0,-0.0027833,-0.000207641,-0.000453515,0
7/10/2019,0.00381064,0,0.003455609,-0.001038422,-0.001588022,0
7/11/2019,0.004380201,0,0.005827815,0.001039501,-0.000908884,0
7/12/2019,-0.003198139,0,-0.007637609,-0.004153686,-0.005458267,9.95421E-05
7/15/2019,-0.006125128,0,-0.010615711,-0.002085506,0.001372056,9.95322E-05
7/16/2019,-0.001907557,0,0.005498927,0.00292581,0.002283626,0
7/17/2019,0.004704499,0,-0.004535147,0.000208377,0.001594896,0
7/18/2019,-0.003950834,0,-0.001339944,0.0025,-0.001592357,0
7/19/2019,0.008814456,0,0.004427747,0,0.004329004,9.95223E-05
7/22/2019,-0.002475608,0,-0.012957521,0.000831255,-0.000453721,9.95124E-05
7/23/2019,0.005109489,0,0.008526188,0.001245847,0.000453926,0
7/24/2019,0.007843137,0.011494253,0.008185722,0.00145168,0.000680581,9.95025E-05
7/25/2019,0.005764519,-0.011363636,0.009583389,0.002899151,0.001813648,0
7/26/2019,-0.002722453,0.011494253,-0.00316414,0,-0.000226296,9.94926E-05
7/29/2019,0.004885057,0,-0.017590266,0.001238902,-0.000452694,9.94827E-05
7/30/2019,0.002716614,-0.011363636,0.005250404,0.000618684,-0.002264493,0
7/31/2019,-0.00427777,0,-0.001205303,0.000412201,0.002950522,-0.001193674
8/1/2019,-0.004009738,-0.011494253,0.003754358,-0.000206016,-0.00203666,0
8/2/2019,-0.003306973,-0.011627907,0.016697836,0.005357511,0.007709751,0
8/5/2019,-0.014425851,-0.023529412,-0.000262778,0.0020496,0.002250225,9.95917E-05
8/6/2019,-0.028542155,0,-0.041792614,0.002249949,0.002918725,0
8/7/2019,0.005876149,0.012048193,0.01549856,0.003673469,0.002686367,9.95818E-05
8/8/2019,0.008388256,0.011904762,0.015262021,0.000406669,-0.000223264,0
8/9/2019,0.002970885,-0.011764706,-0.003192763,0.001219512,-0.00111657,0
8/12/2019,0.000592417,0,0.000533832,-0.001015022,0,9.95718E-05
8/13/2019,-0.002516282,0.011904762,0.003734827,0.001422475,0.003353454,9.95619E-05
8/14/2019,0.008013058,-0.035294118,-0.013156146,-0.000608766,0.000445633,0
8/15/2019,-0.030178125,0.012195122,-0.014274172,0.003857868,0.002895323,0
8/16/2019,-0.000758956,0.012048193,0.003551913,0.000202265,0.003109038,0
8/19/2019,0.010785356,0.011904762,0.010073509,-0.00182002,-0.000885544,9.9552E-05
8/20/2019,0.012323414,-0.011764706,0.011051213,-0.002025932,-0.005096388,0
8/21/2019,-0.009649644,0.011904762,-0.015195948,0.001015022,0.001113586,0
8/22/2019,0.003447759,0,0.001082837,-0.000202799,0.003559511,9.95421E-05
8/23/2019,0.003435913,-0.023529412,0.021768524,-0.002028398,-0.003325205,0
8/26/2019,-0.011761203,0,-0.011512505,0.003658537,0.006005338,9.95322E-05
8/27/2019,0.004820729,0,0.001338688,-0.001417578,-0.00198983,0
8/28/2019,0.005397301,0.012048193,0.005080214,0.001622389,0.00221533,9.95223E-05
8/29/2019,0.001192962,0.011904762,-0.007581804,0.001012351,-0.00066313,0
8/30/2019,0.015787906,0,0.010856454,-0.000404531,0.00176952,0
9/3/2019,-0.00542522,-0.011764706,-0.009281358,-0.002630514,0.000662398,-0.001393173
9/4/2019,-0.002653693,0.011904762,-0.00856531,0,0.001323919,0
9/5/2019,0.013599409,0.011764706,0.007559395,-0.002637452,-0.003085059,9.96512E-05
9/6/2019,0.005250109,0,-0.017015005,-0.005085435,-0.003757737,0
9/9/2019,0,0,0.005860706,0.002044572,-0.000887508,9.96413E-05
9/10/2019,-0.003917017,0,-0.017073171,-0.00244848,-0.003109038,0
9/11/2019,0.001165162,0.011627907,-0.003997794,-0.00265903,-0.002004901,0
9/12/2019,0.00407332,0,0.005951557,-0.001435603,-0.000892857,0
9/13/2019,0.002463054,0,0.004265272,-0.000410762,0.000893655,0
9/16/2019,0.000867177,0,-0.00945335,-0.001027327,-0.004464286,9.96314E-05
9/17/2019,0.003465704,0,0.011065007,0.002879473,0.001121076,9.96214E-05
9/18/2019,-0.002734206,0,0.002872777,0.000820345,0.000223964,9.96115E-05
9/19/2019,0.007070707,0,0.001500477,0.004098361,0.002686968,0
9/20/2019,0.000573148,0,-0.000681013,0.002040816,0,9.96016E-05
9/23/2019,0.003723328,0,0.003679978,0.001629328,0.001563198,9.95917E-05
9/24/2019,-0.000285347,0,-0.000814775,0,0.002898551,0
9/25/2019,-0.00613672,0,0.001223158,0.002236682,0.000889284,0
9/26/2019,-0.004738656,0,-0.003664993,-0.000405762,-0.000888494,0
9/27/2019,0.006059732,0,0.010899183,0,-0.001111605,0
9/30/2019,-0.000860462,0,-0.008355795,0.000405927,0.000445137,-0.002190799
10/1/2019,0.005741352,-0.011494253,0.008969829,-0.000811524,0.000889878,0.000898204
10/2/2019,-0.015698587,-0.023255814,-0.004579741,0.001218274,0.000666815,9.97108E-05
10/3/2019,-0.021748586,0.011904762,-0.011772666,0.002839181,0.000444247,0
10/4/2019,0.003853565,0.011764706,0.003970971,0.001415571,0.002220249,0
10/7/2019,0.006201093,0,0.007637752,0.00141357,0.000886132,9.97009E-05
10/8/2019,0.005282465,-0.011627907,0.010557661,-0.000806614,-0.004205401,0
10/9/2019,-0.007736097,0,-0.010849183,0.000403633,0.004445432,9.9691E-05
10/10/2019,0.005295675,0.011764706,0.006499661,-0.000605205,-0.002212879,0
10/11/2019,0.004536143,0.011627907,-0.012780842,-0.00625757,-0.004435573,0
10/14/2019,0.004661326,-0.011494253,-0.001499046,-0.00223441,-0.001559367,9.9681E-05
10/15/2019,0.001884877,0.011627907,0.005595742,0.001832248,0.001338688,0
10/16/2019,0.012590449,0,0.013029316,-0.001828897,-0.00245098,9.96711E-05
10/17/2019,-0.007574675,0,-0.007770632,-0.002239414,0.000446728,-9.96612E-05
10/18/2019,-0.005616359,0,-0.002025385,-0.00163232,-0.002232641,0
10/21/2019,0.000289645,0,0.007035584,-0.00224811,0.001118819,9.96711E-05
10/22/2019,0.003474736,0,-0.001880962,-0.000819336,-0.001564595,0
10/23/2019,-0.000432838,0.011494253,0.004576659,0.002870029,-0.001119319,9.96612E-05
10/24/2019,0.003319861,0,-0.002813882,0.002044154,0.001344688,-9.96512E-05
10/25/2019,0.006761617,0,0.007524859,0.001427989,0.000447628,9.96612E-05
10/28/2019,0.000428694,0.011363636,-0.004001067,-0.002648197,-0.000447427,9.96512E-05
10/29/2019,-0.000142837,0,0.001339047,-0.003880719,-0.005147717,0
10/30/2019,-0.007714286,0,-0.004814121,0.001640353,0.004724409,0
10/31/2019,-0.004031097,-0.011235955,-0.002553077,-0.000614125,-0.000895656,0
11/1/2019,0.001734605,0.011363636,0.004849791,0.002458009,0.006051098,-0.000697489
11/4/2019,0.000577201,0.011235955,-0.002815391,-0.003064978,-0.001782134,9.97108E-05
11/5/2019,0.003316989,0,0.000268889,-0.003279361,-0.00200848,0
11/6/2019,-0.006180825,0,-0.008467742,-0.002056344,-0.002012522,0
11/7/2019,0.010702922,0,0.01111563,0.003090872,-0.001344387,0
11/8/2019,-0.000715512,0,-0.017160477,-0.004108463,-0.003141126,0
11/11/2019,0.008735501,0,0.013913518,0,-0.000225073,9.97009E-05
11/12/2019,-0.001703578,0,-0.004036055,0.001031353,0,9.9691E-05
11/13/2019,-0.007679181,0,-0.007834662,-0.000412116,0,0
11/14/2019,0.006592147,0,0.011436351,0.006184292,0.002476362,0
11/15/2019,0.009111617,0.011111111,0.013729977,0.000614628,0.001122839,9.9681E-05
11/18/2019,-0.005502257,0,-0.010755544,0.00020475,0.000897263,0
11/19/2019,0.008228117,0,0.013154362,0.001842375,0.000448229,9.96711E-05
11/20/2019,-0.013507809,-0.010989011,-0.015765766,0.001838987,0.001792115,0
11/21/2019,-0.006846384,0,-0.002692152,0.001019784,-0.000447227,0
11/22/2019,0.005457418,0,-0.002024565,-0.001222494,-0.002013423,0
11/25/2019,0.002999571,0.011111111,0.008926156,0.000407997,0.00044833,9.96612E-05
11/26/2019,0.007832526,0,0.002412869,0.000203915,0.002240645,0
11/27/2019,0.0100325,0.010989011,0.013907462,0.003873598,0.001341382,0
11/29/2019,-0.000979295,-0.010869565,0.001846479,0.000812348,-0.001339585,9.96512E-05
12/2/2019,0.004201092,0,0.003686151,-0.002840909,-0.001788509,-0.000498206
12/3/2019,-0.023985497,-0.010989011,-0.025052466,-0.004680505,-0.001567749,0
12/4/2019,-0.013859123,0,-0.009821068,0.004702515,0.004262001,0
12/5/2019,0.010286873,0,0.011141304,-0.000610501,-0.001116819,0
12/6/2019,0.003298437,0.011111111,0.004568664,-0.002036245,-0.001788909,9.9691E-05
12/9/2019,0.005145798,0,0.007223114,-0.0020404,-0.001120072,9.9681E-05
12/10/2019,-0.005261661,0,-0.009827357,0.002044572,0.000224266,0
12/11/2019,0.006004289,0,-0.007108369,-0.00122424,-0.00044843,0
12/12/2019,-0.005115816,0.010989011,-0.010131028,-0.00020429,0.003140422,0
12/13/2019,0.005999143,0,-0.021015284,-0.006742951,-0.004248658,0
12/16/2019,0.014766435,0.010869565,0.021187622,0.005760132,0.003368516,9.96711E-05
12/17/2019,-0.000419757,0,0.0004095,0.000204541,-0.000223814,0
12/18/2019,0.003779395,0,0.004229772,-0.001431493,-0.002014775,0
12/19/2019,-0.001394506,0,0.000543478,-0.004505427,0.000897263,0
12/20/2019,-0.007401201,0,-0.002851711,-0.002674347,-0.000672344,0
12/23/2019,-0.003235791,0,-0.00231513,0.001237624,0.000224266,9.96612E-05
12/24/2019,-0.000282287,0,-0.000682501,-0.001030078,-0.002466368,0
12/27/2019,0.004376677,0.010752688,0.005327141,-0.000824912,0.002922005,9.96512E-05
12/30/2019,0.000843407,-0.010638298,0.005570652,0.000825593,0.001792918,9.96413E-05
12/31/2019,-0.016432584,0,-0.015808675,-0.003299649,-0.004026846,0
1/2/2020,-0.000428388,0.010752688,0.008099945,0.000206911,0.001123091,-0.000597788
1/3/2020,0.005428571,0,0.001361841,0.005792305,0.001346197,0
1/6/2020,0.001989201,0,0.005983952,0.002879473,0.005377549,9.9691E-05
1/7/2020,0.013896767,0,0.013789374,0,-0.004011589,0
1/8/2020,-0.002517483,0,-0.001733564,0.001845775,0.000671291,0
1/9/2020,0.008272574,0.010638298,0.000534331,-0.002456499,-0.001565295,0
1/10/2020,0.010290641,-0.010526316,0.005473965,-0.00082085,0.000223964,0
1/13/2020,-0.006882312,0.010638298,-0.00265569,0.002464572,0.00223914,9.9681E-05
1/14/2020,0.008870409,0,0.00758887,-0.002663389,-0.003351206,9.96711E-05
1/15/2020,0.00453359,0,0.005285412,0.002875924,0.00179332,0
1/16/2020,0.007795405,0.010526316,0.008280757,0.001229005,0.002908928,0
1/17/2020,0.003799701,0,0.007430583,0,-0.001561803,0
1/21/2020,-0.00108152,0,-0.004270186,0.001841244,0.002681564,0
1/22/2020,0.009879551,0,0.011565952,0.00245048,0.000668598,0
1/23/2020,-0.006700616,0,-0.000899281,-0.000203707,-0.000890869,0
1/24/2020,0.000674582,-0.010416667,0.000642921,0.000814996,0.004458315,0
1/28/2020,-0.01348254,-0.010526316,-0.005268568,0.00732899,0.005770084,0.000199322
1/29/2020,0.005330053,0,0,-0.003031528,-0.001544572,0
1/30/2020,-0.00353453,0,-0.001033458,0.004054328,0.003535912,0
1/31/2020,0.000682128,-0.010638298,0.000387948,0.000403796,0.000660647,0
2/3/2020,-0.012815269,0,-0.003102378,0.002421796,-0.000660211,-0.000298924
2/4/2020,0.003314459,0.021505376,0.002982365,-0.001207973,-0.001541511,0
2/5/2020,0.00440468,0.010526316,0.003361345,-0.005845596,0.000661667,0
2/6/2020,0.010415239,0,-0.003478933,-0.004257908,-0.004408199,0
2/7/2020,-0.00461142,0,0.00323248,0.003054368,0.000664158,0
2/10/2020,-0.001907617,0,0.004639773,0.002030045,0.004646018,9.96711E-05
2/11/2020,0.007098976,0.010416667,0.002950609,-0.000405186,0.001101079,0
2/12/2020,0.00460892,0,0.007418777,-0.002432104,-0.001979762,0
2/13/2020,0.000539738,0,0.007237176,0.000406339,-0.00154287,0
2/14/2020,0.005799056,0,0.015504853,0.000812348,-0.000662252,9.96612E-05
2/18/2020,-0.002413516,0,-0.008192651,0.001420455,0.001988072,9.96512E-05
2/19/2020,0.00577957,0,0.006007509,0.000202634,0.003527337,0
2/20/2020,0.003073634,0,0.003110226,0.002633712,-0.001318102,0
2/21/2020,-0.002930989,-0.010309278,-0.002852536,0.002222671,0.003739551,9.96413E-05
2/24/2020,-0.021245323,-0.03125,-0.018034826,0.002217742,0.002849003,9.96314E-05
2/25/2020,-0.016109215,-0.021505376,-0.012792907,-0.0006035,-0.000655594,0
2/26/2020,-0.020674344,-0.010989011,-0.022324865,-0.000402576,0.002186748,0
2/27/2020,-0.009209408,-0.033333333,-0.001049869,0.005034233,0.001090988,0
2/28/2020,-0.032604033,-0.022988506,-0.030872307,0.001001803,-0.00087184,9.96214E-05
3/2/2020,-0.005617147,0.035294118,-0.010166734,0.003602882,0.001745201,-0.000398446
3/3/2020,0.019176453,-0.022727273,0.019172829,0.000398883,0.00304878,0
3/4/2020,-0.028879813,0.034883721,-0.012631013,0.002591707,0.005644811,9.96512E-05
3/5/2020,0.014268549,-0.02247191,0.022318998,-0.00357924,-0.001079447,0
3/6/2020,-0.026950985,-0.022988506,-0.017172524,0.004989024,0.002161228,0
3/9/2020,-0.072896058,-0.070588235,-0.039414872,0.003574265,0.004744447,0
3/10/2020,0.029711097,0.025316456,-0.01677947,-0.006925208,-0.005365958,0
3/11/2020,-0.035070939,-0.037037037,0,0.001195457,-0.002373759,0
3/12/2020,-0.070543532,-0.102564103,-0.068693532,-0.005572139,-0.0088687,0
3/13/2020,0.042836829,0.057142857,-0.038497074,-0.013808285,-0.005019642,-9.96413E-05
3/16/2020,-0.077211522,-0.094594595,-0.064862268,0.006899351,-0.028515025,9.96512E-05
3/17/2020,0.03361655,0.044776119,-0.046925843,-0.008464329,0,0
3/18/2020,-0.062008578,-0.057142857,-0.093081761,-0.015447154,-0.013547076,0
3/19/2020,-0.036006858,0.015151515,-0.167426194,-0.003922378,-0.010528725,0
3/20/2020,0.004150198,-0.029850746,0.112803427,0.016165803,-0.015729817,9.96413E-05
3/23/2020,-0.050777406,-0.046153846,-0.110564585,0.007750357,-0.002115159,9.96314E-05
3/24/2020,0.035869791,0.112903226,0.024525126,0.000202388,0.024258125,0
3/25/2020,0.050440352,0.028985507,0.084017836,0.001416431,0.01770522,0
3/26/2020,0.027057927,0.056338028,0.069495562,0.005253587,-0.004292815,0
3/27/2020,-0.046567718,-0.04,-0.089676113,-0.005829146,-0.003176764,0
3/30/2020,0.059933839,0.027777778,0.021569936,0.007480793,0.011609379,9.96214E-05
3/31/2020,-0.014870571,0,0.029603831,-0.000200682,0.004725473,9.96115E-05
4/1/2020,0.029444652,-0.040540541,0.052008457,0.008631072,-0.003583427,-0.000697211
4/2/2020,-0.011585807,0.014084507,-0.017081994,-0.004577114,0.008541245,0
4/3/2020,-0.022161172,-0.013888889,-0.032713147,0.00219912,-0.006463116,9.96711E-05
4/6/2020,0.048136355,0.056338028,0.045444938,-0.001994813,-0.000897263,0
4/7/2020,-0.008220157,0.013333333,0.019005257,-0.008594843,0,9.96612E-05
4/8/2020,-0.008648649,0.013157895,0.02797619,-0.003830645,-0.001347104,0
4/9/2020,0.034714649,0.012987013,0.046902142,0.005869257,0.007194245,0
4/14/2020,0.018268048,0.012820513,-0.012352507,-0.004828974,0,0.000199302
4/15/2020,-0.003105054,-0.012658228,-0.005973493,0.003032754,0.009151786,0
4/16/2020,-0.008825056,0,-0.01370892,0.001007861,-0.00530856,0
4/17/2020,0.012569832,0.025641026,0.05102818,-0.000805477,0.010896153,0
4/20/2020,-0.023793103,-0.0125,-0.036956522,0.003022975,-0.008139023,0
4/21/2020,-0.024196397,-0.025316456,-0.035176825,-0.001808318,0.006209803,9.96314E-05
4/22/2020,0.000904977,0.012987013,-0.003314486,0.003019324,-0.005951069,0
4/23/2020,-0.001265823,0.012820513,0.004890454,0,0.002217295,0
4/24/2020,0.004526525,0,-0.012069301,-0.000401365,-0.001548673,0
4/27/2020,0.012256669,0.012658228,0.029359606,-0.001003814,0.00842012,0
4/28/2020,0.001780627,0,-0.008422665,-0.000803859,-0.000219732,0
4/29/2020,0.014041948,0.025,0.006370656,0.001206758,-0.003076923,0
4/30/2020,0.023137599,-0.012195122,0.049107999,0.001807955,0.005511464,0
5/1/2020,-0.041288333,-0.024691358,-0.059060157,0.001804692,-0.004165753,-0.000498107
5/4/2020,0.007862759,0,0.00272056,0.002001601,0.007485689,9.96711E-05
5/5/2020,0.015957447,0.012658228,0.02248062,-0.000799041,-0.001748252,0
5/6/2020,-0.004013962,0,0.003222138,-0.00259896,-0.001094571,0
5/7/2020,-0.003504468,0,0,-0.001202646,-0.002191541,0
5/8/2020,0.006154387,0.025,0.015492159,0.003010235,0.002415989,0
5/11/2020,0.012583013,0,0.026790698,-0.0030012,-0.00109553,9.96612E-05
5/12/2020,-0.009837763,-0.012195122,-0.021380685,0.000602047,-0.002632156,0
5/13/2020,0.002614607,-0.024691358,-0.023143862,0.000601685,0.001319551,0
5/14/2020,-0.016515994,0,-0.004169826,0.002405292,-0.000878542,-9.96512E-05
5/15/2020,0.013788227,0.012658228,-0.001712981,-0.00239952,0.000659486,0
5/18/2020,0.010462075,0.025,0.013918017,0.000601323,0.001757469,9.96612E-05
5/19/2020,0.018464193,0,0.033847311,-0.002003205,-0.001096491,0
5/20/2020,0.001863775,0.012195122,0.006184067,0,0.000878156,0
5/21/2020,-0.00304414,-0.012048193,0.000903832,0.001605781,0.000219346,0
5/22/2020,-0.009160305,0,-0.006501716,0.00240481,0.001973684,0
5/26/2020,0.04999144,0.024390244,0.066896928,0.00019992,0.001532064,0
5/27/2020,0.000163052,0.011904762,0.013290169,-0.00039976,-0.003496503,0
5/28/2020,0.013531138,0,-0.00672608,0,0.002631579,0
5/29/2020,-0.016406627,0,-0.010326731,-0.0009998,-0.001312336,0
6/1/2020,0.010793132,0,-0.015908313,0.000800641,0.001533071,-0.000298954
6/2/2020,0.003235722,0.011764706,0.003997914,-0.0012,-0.000218675,0
6/3/2020,0.018384132,0.023255814,0.029259003,-0.002402883,0.000874891,0
6/4/2020,0.006809184,-0.011363636,0.017157275,-0.002609394,-0.001311189,0
6/5/2020,0.002516515,0.022988506,0.005787994,-0.003018716,-0.000656455,0
6/9/2020,0.024003765,0,0.042913515,0.002220428,-0.001751697,9.9681E-05
6/10/2020,-0.000306419,0,-0.025224657,0.002014099,0.004386927,0
6/11/2020,-0.030344828,-0.04494382,-0.035419699,0.004422111,0.000218388,0
6/12/2020,-0.017859965,0,-0.013078471,-0.00020012,0.001310044,0
6/15/2020,-0.022207918,0.011764706,-0.012911995,0.003202562,0.00087222,0
6/16/2020,0.039664253,0.011627907,0.028227194,-0.002793296,0.00087146,0
6/17/2020,0.007123635,0,0.021593572,0.00120048,-0.000870701,0
6/18/2020,-0.008802263,0,-0.015729969,0.000999201,0.002832244,0
6/19/2020,0.00190295,0,0.002996504,0.000598922,-0.002824245,0
6/22/2020,-0.000158278,0,-0.019419087,-0.000199521,0,0
6/23/2020,0.001108121,0.011494253,0.009478673,-0.001197366,0.002832244,0
6/24/2020,0.001897533,-0.022727273,0.007880617,-0.000999001,-0.000868998,0
6/25/2020,-0.023358586,0.011627907,-0.02295791,0.0022,0.00152207,-9.96711E-05
6/26/2020,0.013736264,-0.022988506,0,0.000598683,0.001302649,0
6/29/2020,-0.015144269,0.011764706,-0.022816278,-0.000398883,-0.00151778,9.9681E-05
6/30/2020,0.015377145,0.011627907,0.003136435,-0.000199521,0.002171553,0
7/1/2020,0.004463574,-0.022988506,0.02084419,-0.00199561,0.000216685,-0.000398684
7/2/2020,0.018251071,0.011764706,0.034881742,-0.00139972,-0.001516464,0
7/6/2020,-0.003584788,0.011627907,-0.012824729,0.001001201,0.001735734,0
7/7/2020,-0.000312842,0,-0.026815456,0.0020004,0.000649773,0
7/8/2020,-0.015803474,0,-0.017627931,0.000598922,0.001515152,0
7/9/2020,0.007313196,-0.011494253,-0.00261324,-0.001596169,-0.000216123,0
7/10/2020,-0.007102273,0.011627907,-0.003318777,0.002198241,0.002161695,0
7/13/2020,0.010650135,0,0.018752191,-0.002592223,-0.000215703,0
7/14/2020,-0.006920415,0.011494253,0.008257354,-0.00059976,-0.001510248,0
7/15/2020,0.018688628,0,-0.000682477,0.00080016,0.000216076,0
7/16/2020,-0.007618159,0,-0.011780775,0.00039976,0.000864118,0
7/17/2020,0.004229986,0,0.002073255,0.000799201,0.0015109,0
7/20/2020,-0.0049922,0.011363636,-0.001034483,-0.000399281,-0.000215517,0
7/21/2020,0.02571339,0,0.004832585,0.000998602,0.001293382,0
7/22/2020,-0.013145827,0,0.00223291,-0.00179569,0.001076426,0
7/23/2020,0.002788104,-0.011235955,0.019708655,0.001998801,0.001290323,0
7/24/2020,-0.010349089,0,-0.018487395,-0.000199481,0.000214777,0
7/27/2020,0.003589824,0,0.012842466,-0.000798085,0,0
7/28/2020,-0.003732504,0,-0.013693998,-0.001996805,0.000429461,0
