Date,VAS.AX,IEQH,GIFRU,VGB.AX,VBND.AX,Cash,VGS.AX,VAP.AX
11/6/2018,0.008806769,0.004360284,0.005082815,-0.004532064,-0.001227596,9.95E-05,0.0125,0.015255399
11/7/2018,0.004964053,0.015008683,0.003487662,-0.000910539,0.000245821,0,0.012345679,0.014350836
11/8/2018,0.006642821,0.000122205,-0.001477105,-0.002050581,-0.001228803,9.95E-05,0,0.007490013
11/9/2018,-0.000846024,-0.007331378,0.003741733,0.000684932,-0.000984252,0,-0.012195122,-0.003634561
11/12/2018,0.005419136,-0.014524865,0.001560468,0.002281542,0.004433498,0.000198965,-0.012345679,0.011938319
11/13/2018,-0.016675088,-0.00137397,-0.000519346,0.000910539,-0.001471309,0,0,0.002785515
11/14/2018,-0.016786571,-0.00550344,-0.003290898,0.000909711,-0.001473477,9.95E-05,0,-0.012745098
11/15/2018,-0.002787456,0.006036976,-0.004952646,-0.001363327,0.001721594,9.95E-05,0,0.000496524
11/16/2018,0.001397624,0.000875109,0.001309815,0.000227531,0.000491039,0,0,-0.000661704
11/19/2018,-0.005059316,-0.011616288,0.004185925,0.002957234,-0.000736196,9.94E-05,-0.0125,-0.00993213
11/20/2018,-0.004383658,-0.015164918,-0.006860617,-0.001360853,0.001719057,9.94E-05,-0.012658228,0.010700552
11/21/2018,-0.005283551,0.005004491,-0.003235397,-0.000454236,-0.000980633,0,0,0
11/23/2018,0.011685552,-0.004979571,0.002807264,0.001136105,-0.00196319,9.94E-05,0,0.010421836
11/26/2018,-0.006475324,0.013088669,0.002886887,0.001361779,0.003934104,0.000198827,0.012820513,0.005075311
11/27/2018,0.008807469,0.001646612,0.007240056,0,0.000244918,0,0,0.000651572
11/28/2018,0.000349223,0.015300961,0.003550706,0.002266546,0.001958864,9.94E-05,0.012658228,0.005209181
11/29/2018,0.005061965,0,-0.01035554,0.000226142,0,0,0,-0.002105263
11/30/2018,-0.015630427,0.004732843,0.010115103,0,-0.001221896,-0.001590141,0.0125,-0.024342746
12/3/2018,0.018525053,0.011280526,0.000258978,0,-0.000244678,0.000199084,0.012345679,0.016134398
12/4/2018,-0.009007448,-0.024760971,-0.008371451,0.003617454,0.000734214,0,-0.024390244,-0.003437551
12/6/2018,-0.010662472,-0.013071895,0.0154047,0.002928588,0.00342382,9.95E-05,-0.0125,0.016754271
12/7/2018,0.005123675,-0.013372389,-0.001199966,0.0024708,0.000243724,9.95E-05,-0.025316456,0.009208401
12/10/2018,-0.022851116,-0.004130631,-0.000343259,0.001568452,0.003411306,9.95E-05,0,-0.013926685
12/11/2018,0.003058104,0.001944264,-0.000772599,-0.002013423,0.000728509,9.95E-05,0,0.001948052
12/12/2018,0.013450502,0.00931436,-0.000515464,0.00089666,0.000727979,0,0.012987013,0.013933895
12/13/2018,0.001592638,0.000128172,0.004555613,-0.001119821,-0.004122211,9.95E-05,0,-0.014860978
12/14/2018,-0.01024735,-0.015506856,-0.001026782,-0.000672646,0.001947894,0,-0.012820513,0.014111922
12/17/2018,0.011067476,-0.016271804,-0.019528908,0.001794929,0,9.95E-05,-0.012987013,-0.005918106
12/18/2018,-0.013241525,-0.003572846,-0.008124399,0.002015677,0.000486027,9.95E-05,-0.013157895,-0.009493162
12/19/2018,-0.000357846,-0.009428951,-0.003346838,0.001564595,0.003886325,0,0,0.002436647
12/20/2018,-0.014318955,-0.017026411,0.004153411,0.003347467,0.002177595,0,-0.026666667,0.011667477
12/21/2018,-0.008171418,-0.016912166,-0.00660037,-0.002446619,-0.00338001,9.95E-05,-0.01369863,-0.017779914
12/24/2018,0.005675577,-0.019977802,-0.024716513,0.001783724,0.003391473,9.94E-05,-0.013888889,-0.000652316
12/27/2018,0.016566539,0.036381653,0.02779544,-0.000667705,-0.004345727,0.000198866,0.028169014,0.007016971
12/28/2018,0.011819484,0.003688021,0.00150243,0.002895323,0,0,0,0.00761627
12/31/2018,0.001415929,0.006804573,0.00264737,-0.001554519,0,-0.001590615,0.01369863,-0.015599871
1/2/2019,-0.016260163,-0.000946202,-0.007745115,0.003336299,0.007759457,0.000199144,0,-0.011272668
1/3/2019,0.015450952,-0.01745366,0,0.004433607,0.002887392,0,-0.013513514,0.005122274
1/4/2019,-0.00477707,0.026852107,0.003814086,0.001765615,-0.000479846,9.96E-05,0.02739726,-0.001479533
1/7/2019,0.012266667,0.006973314,-0.001767253,-0.00462657,-0.005760922,0.000199084,0,0.006091538
1/8/2019,0.007200562,0.008789453,0.015048243,-0.002877379,0.00313858,0,0.013333333,0.009491082
1/9/2019,0.009590235,0.00620462,-0.003488271,0,-0.000481348,9.95E-05,0,0.002107311
1/10/2019,0.00328152,0.003017581,0.009276275,0.000665927,-0.001685529,0,0,0.008896797
1/11/2019,-0.00464796,0.000261609,-0.003901847,0,0.002411963,9.95E-05,0,0.011544012
1/14/2019,0.000172951,-0.004838499,-0.008095404,0.002218279,0.002165544,0.000199005,0,-0.002219052
1/15/2019,0.007435587,0.008804205,0.00517771,0.000664011,-0.004561825,0,0.013157895,0.006989674
1/16/2019,0.003604531,0.002214407,0.005674873,-0.00066357,0.003617945,9.95E-05,0,-0.000473261
1/17/2019,0.002907474,0.005198856,0.007465926,-0.000221337,0,0,0,0.003472222
1/18/2019,0.004263302,0.013059219,0.00353296,-0.001992473,-0.003364576,9.95E-05,0.012987013,-0.003932054
1/22/2019,-0.002886738,-0.010082961,0.002060793,0.001552795,0.001205691,0.000198926,0,0.005052898
1/23/2019,-0.002384196,0.000257865,0.00437018,0.000664452,0,0,0,0.004870385
1/24/2019,0.004096961,0.002062387,0.012285641,0.001328021,0.003131021,9.94E-05,0,-0.004534084
1/25/2019,0.006800408,0.007332133,-0.009692373,0.002431477,0.00240096,0,0,0.019004241
1/29/2019,-0.007092199,-0.006001788,0.005617021,0.00154355,0.000479042,0.000198866,0,0.011251541
1/30/2019,0.002891156,0.010791367,-0.002031144,-0.001981506,0.000718219,9.94E-05,0.012820513,-0.001981405
1/31/2019,-0.002034933,0.005973564,-0.00415536,0.000661813,0.001674641,-0.001491054,0,-0.012370189
2/1/2019,-0.001529312,0.001642451,0.002980499,0.000881834,0,9.96E-05,0,0.009432503
2/4/2019,0.00493533,0.005423814,0.008235694,0,0,0.000199084,0.012658228,-0.002910539
2/5/2019,0.018289585,0.007025467,0.002189474,-0.001101322,-0.000477669,0,0,0.004301736
2/6/2019,0.003825046,-0.000872057,0.009663054,0.002425579,0,9.95E-05,0,-0.004436286
2/7/2019,0.011762757,-0.009850374,0.007406791,0.002639683,-0.000477897,9.95E-05,-0.0125,0.016902274
2/8/2019,-0.004584903,-0.002392646,0.002395704,0.002852128,0.003825006,0,0,0.007101843
2/11/2019,-0.002467511,0.002524615,0.003955827,0.001312623,0.000238152,0.000199005,0,-0.003300825
2/12/2019,0.004782322,0.011709897,0.001805943,-0.001966354,-0.000238095,9.95E-05,0.012658228,0.00240855
2/13/2019,-0.001312982,0.004107032,-0.00229433,-0.000875657,-0.000714456,0,0.0125,-0.010512089
2/14/2019,0.001643385,-0.001363411,0.003613666,-0.000438212,-0.004051478,9.95E-05,0,0.002276521
2/15/2019,0.001804758,0.009060444,0.001718494,0.001972819,0.001914334,0,0,0.012265294
2/19/2019,0.005568293,0.002583026,0.004166326,-0.001531394,0.000477669,0.000298389,0.012345679,0.003440539
2/20/2019,-0.001140065,0.003312477,0.001871136,0.001752848,0.004535689,9.94E-05,0,-0.015802027
2/21/2019,0.007011251,-0.002201027,0.013398295,0.001312336,-0.002138783,9.94E-05,0,-0.005149955
2/22/2019,0.005343264,0.004411765,-0.003205128,-0.000218436,0.000238152,0,0,0.016900122
2/25/2019,0.001610565,0.001952172,-0.00892283,0.000655451,0.001190476,0.000198827,0,-0.007186705
2/26/2019,-0.0065927,-0.000730638,-0.000892205,-0.000873362,0.000713436,9.94E-05,0,-0.00708792
2/27/2019,0.004532211,-0.000243724,0.006413379,0.001311189,0.000712928,0,0,-0.003037667
2/28/2019,0.002255881,-0.002194052,0.002903928,-0.001745962,-0.003087153,-0.001391373,0,-0.000457038
3/1/2019,0.006752412,0.006230149,0.005710609,-0.001093135,-0.000952835,9.95E-05,0,0.020728547
3/4/2019,0.003513255,-0.001456841,0.000399872,-0.003064128,-0.001430615,9.95E-05,0,-0.001493206
3/5/2019,-0.002864418,-0.000607903,0.000479655,0.001975851,0.002626552,9.95E-05,0,0.004187229
3/6/2019,0.007660389,-0.004744526,0.006711946,0.002410167,-0.000238152,0,0,0.005063291
3/7/2019,0.005543237,-0.006845129,0.001825542,0.001748634,-0.000952835,9.95E-05,-0.012195122,0.009482886
3/8/2019,-0.009765317,-0.004676923,-0.002297576,0.003054768,0.002384359,0,0,-0.004550125
3/11/2019,-0.003022109,0.011623593,0.007623283,-0.000870133,0.002378687,0.000198965,0.012345679,0.002506635
3/12/2019,-0.000957243,0.003667033,-7.88084E-05,0.000653168,-0.002373042,0,0,0.001176644
3/13/2019,0.002555094,0.004749726,0.002443253,0.002393386,0.004519505,9.95E-05,0.012195122,-0.001469076
3/14/2019,-0.001911437,0.000848485,0.002909034,0.000434122,0,0,0,0.002501103
3/15/2019,0.001276732,0.00569214,-0.000627156,0.0006509,0,9.95E-05,0,0.008511887
3/18/2019,0.001275104,0.00433526,0.001255099,-0.000216826,0,0.000198886,0,-0.004656577
3/19/2019,-0.00063674,0.000719424,-0.008461297,0.000650618,-0.001183992,0,0,0.006140351
3/20/2019,-0.003185728,-0.003474718,0.002291403,0.001733853,0.00284495,9.94E-05,0,0.001453066
3/21/2019,0.000159795,0.007574847,0.005202996,0.001730852,0.001891253,9.94E-05,0.012048193,-0.006529309
3/22/2019,0.004633328,-0.016348449,0.001882205,0.002591793,-0.000707881,0,-0.023809524,0.009493209
3/25/2019,-0.011291349,-0.003639452,-0.003992172,0.00344679,0.006375443,0.000198807,0,0.004484954
3/26/2019,0.000482548,0.008157799,0.003143666,0,0.00140779,0,0.012195122,0.007489558
3/27/2019,0.000803859,-0.002415459,0.007207772,0.000858738,0.000468604,9.94E-05,0,-0.002573267
3/28/2019,0.006907631,0.001331719,-0.004900436,0.001501502,0.00117096,0,0,0.000286656
3/29/2019,0.000957243,0.006407931,0.000390839,-0.000428357,0.000233918,9.94E-05,0,0.00143287
4/1/2019,0.005578578,0.011412782,-0.008985779,-0.001714163,-0.004209542,-0.001490461,0.012048193,-0.013020461
4/2/2019,0.004596608,0.001306568,0.006149965,0.000214638,0.001878816,9.95E-05,0,0.002174543
4/3/2019,0.005995582,0.003914591,-0.007131103,-0.000858369,-0.000937647,0,0.011904762,0.003327065
4/4/2019,-0.00846926,0.001063453,-0.003867403,-0.002147766,-0.000938527,9.95E-05,0,-0.014129181
4/5/2019,-0.007434356,0.004367328,0.00681404,-0.00193715,-0.000939408,0,0,-0.011260603
4/8/2019,0.00685259,0.000117523,-0.003856142,0.001725253,0.00164551,0.000198985,0,0.006507913
4/9/2019,-0.000474834,-0.004817861,-0.004819087,-0.001506997,-0.000938747,9.95E-05,0,-0.002792065
4/10/2019,0.000475059,0.002243476,-0.001667064,0.001078051,0.002114165,9.95E-05,0,0.004862953
4/11/2019,-0.003007281,0.00035344,0.002544529,0.00107689,0.001172058,0,0,0.003812876
4/12/2019,0.007779013,0.004828642,0.000872462,-0.001075731,-0.000936549,0,0,0.00642805
4/15/2019,-0.00094518,0.001289264,-0.002298122,-0.003015292,-0.005155847,0.000198906,0,-0.002612861
4/16/2019,0.004888048,0.001287604,-0.008260524,0,0.002120141,0,0.011764706,0.000145539
4/17/2019,-0.002510592,-0.000935235,-0.000560628,0,-0.001175364,0,-0.011627907,-0.005529686
4/18/2019,-0.000157307,0.00093611,0.006010097,0.000216029,0.000235349,9.94E-05,0.011764706,-0.006438396
4/23/2019,0.010541221,0.008183306,0.013461845,0.001727862,-0.000941176,0.000198847,0,0.007952872
4/24/2019,0.008562977,-0.002203154,0.009667531,0.007546356,0,9.94E-05,0,0.009789597
4/26/2019,0.000926212,0.003021499,0.003035965,0.000427991,0.005416863,0.000198787,0,0.018521198
4/29/2019,-0.003701419,0.001158614,-0.005665503,-0.001283422,0,9.94E-05,0,-0.019889189
4/30/2019,-0.005108359,0.000578637,0.009366219,0.000856714,0.001639728,-0.001589825,0,-0.014204957
5/2/2019,0.001867123,-0.007517927,0.001323163,0.001283972,-0.00070159,0.000199045,0,-0.008087046
5/3/2019,0.000155304,0.007225265,0.00559658,-0.000213721,-0.000702083,0,0,-0.002075304
5/6/2019,-0.009161491,-0.004743723,-0.00131406,0.001710133,-0.000936768,9.95E-05,0,-0.004010695
5/7/2019,0.002194013,-0.014764008,-0.007198142,-0.000853606,0.003281763,9.95E-05,-0.011627907,0.001342282
5/8/2019,-0.004065676,-0.001769912,-0.005925002,0.000640752,0.000700935,-9.95E-05,0,-0.004021448
5/9/2019,0.004867326,-0.006737589,0.002195906,0.001707577,-0.002801774,9.95E-05,-0.011764706,0.007626738
5/10/2019,0.00203125,0.003213138,0.008138352,0.000426167,0.003043784,0,0,0.010982487
5/13/2019,0,-0.019691578,0.007762167,0.000425985,0.000233427,0.000198965,-0.011904762,0.01262478
5/14/2019,-0.007796663,0.007744434,0.001232381,-0.000638706,0.000466744,0,0,-0.007828356
5/15/2019,0.00770077,0.005883766,0.002230941,0.001704303,0.000466527,9.95E-05,0.012048193,-0.001022794
5/16/2019,0.007797879,0.00907246,0.011513663,0.00233943,0.001632082,0,0.011904762,0.009360831
5/17/2019,0.006190034,-0.004022241,0.005311883,0.000848716,0,9.95E-05,-0.011764706,0.012317055
5/20/2019,0.017379268,-0.006295284,-0.005887681,-0.001271995,-0.000232775,0.000198886,0,0.000286287
5/21/2019,0.003628118,0.006574229,0.006302202,0.001061346,-0.000931315,0,0,0.013308529
5/22/2019,0.001205001,-0.002256264,0.003018185,0.001060221,-0.000466092,9.94E-05,0,0
5/23/2019,-0.001805326,-0.012139967,-0.001955917,0.001482737,0.001632082,9.94E-05,-0.011904762,0.008614602
5/24/2019,-0.006480784,0.002891566,-0.002185875,0.003384095,0,0,0,0.003360403
5/28/2019,0.004247573,-0.004444978,-0.010424535,-0.000632378,0,0.000298211,0,-0.002790957
5/29/2019,-0.006042296,-0.009170991,-0.00870229,0.001476482,0.004888268,0,-0.012048193,-0.009235936
5/30/2019,-0.008054711,0.001948606,0.002541198,-0.00042123,-0.003706278,0,0,-0.021186441
5/31/2019,-0.00015321,-0.011304242,-0.001075351,0.001053519,0.002557545,-0.001490609,-0.012195122,0.002597403
6/3/2019,-0.010419859,-0.00159823,0.002306805,0.000420964,0.003478664,0.000199045,0,0.010218768
6/4/2019,0.002322701,0.015269056,0.001841197,-0.000420787,0.001386642,9.95E-05,0.012345679,0.007978344
6/5/2019,0.003862197,0.007640995,0.014166475,0.000631446,0.002769444,0,0.012195122,-0.013286219
6/6/2019,0.004616805,0.004092441,0.003171247,0.002103492,-0.002301496,0,0,0.019624696
6/7/2019,0.008118873,0.0092304,-0.003311757,-0.000419815,-0.000461361,0,0.012048193,0.008148356
6/11/2019,0.016258927,0.007483074,0.001359311,0.000839983,0.004384953,0.000198985,0.011904762,0.011008919
6/12/2019,-0.000598086,-0.002593728,0.005128205,0.001258917,-0.001608456,9.95E-05,0,-0.003583735
6/13/2019,0.000598444,0.002718676,0.00202581,0.002095557,-0.000460299,9.95E-05,0,0.003873288
6/14/2019,0.001196172,-0.00165036,0.008086859,0.001463823,0.002993323,0,0,0.003169354
6/17/2019,-0.003136201,0.000826544,-7.42776E-05,-0.000417624,0.001836547,0.000198906,0,-0.009752747
6/18/2019,0.005093633,0.009910335,0.00022285,0.001044496,-0.003208066,0,0.011764706,0.01539742
6/19/2019,0.012520495,0.003738318,0.006832529,0.001669449,0.002298851,9.94E-05,0,-0.005737705
6/20/2019,0.005299573,0.00698324,0.002507929,0.0025,0.005275229,0,0.011627907,0.005358615
6/21/2019,-0.005564504,-0.002427184,0.00117725,0.002078138,0.001825234,9.94E-05,-0.011494253,-0.004510045
6/24/2019,0.002650567,-0.001969644,-0.008231058,-0.000207383,-0.002049647,0.000198827,0,0.01523888
6/25/2019,-0.000587458,-0.007197585,-0.008521675,0.000207426,0.003423094,0,0,0.011494253
6/26/2019,-0.002792065,-0.001753976,-0.013901345,-0.000622148,-0.000682283,0,-0.011627907,-0.012299465
6/27/2019,0.004126142,0.003865527,-0.000909504,-0.001867607,-0.001593081,0,0.011764706,-0.007444505
6/28/2019,-0.00484297,0.005134189,0.004172356,-0.0002079,-0.002735354,0,0,-0.008864039
7/1/2019,0.004276655,0.003134432,-0.008838861,-0.000207943,0.003657143,-0.001789087,0,0.023115025
7/2/2019,-0.000734214,0.003356093,0.004268293,-0.000415973,0.002277386,0,0.011627907,-0.012237762
7/3/2019,0.00573108,0.006574394,0.00462963,0.001872659,0.00204499,9.96E-05,0,0.021647379
7/5/2019,0.010081823,-0.001718804,0.003777291,0.001661475,0.003401361,9.96E-05,0,0.030250533
7/8/2019,-0.010559815,-0.004591368,-0.003160984,-0.001451379,-0.003389831,9.96E-05,0,-0.024058983
7/9/2019,-0.00248538,0.000461255,0.007776519,-0.000207641,-0.000453515,0,0,-0.0027833
7/10/2019,0.00381064,0.00230521,-0.001273599,-0.001038422,-0.001588022,0,0,0.003455609
7/11/2019,0.004380201,0.001264949,-0.001425249,0.001039501,-0.000908884,0,0,0.005827815
7/12/2019,-0.003198139,0.002641553,-0.005183293,-0.004153686,-0.005458267,9.95E-05,0,-0.007637609
7/15/2019,-0.006125128,0.000801833,-0.003020464,-0.002085506,0.001372056,9.95E-05,0,-0.010615711
7/16/2019,-0.001907557,-0.001831292,-0.002650913,0.00292581,0.002283626,0,0,0.005498927
7/17/2019,0.004704499,-0.004815961,-0.005543742,0.000208377,0.001594896,0,0,-0.004535147
7/18/2019,-0.003950834,-0.000115221,-0.00045819,0.0025,-0.001592357,0,0,-0.001339944
7/19/2019,0.008814456,-0.002419912,-0.006799603,0,0.004329004,9.95E-05,0,0.004427747
7/22/2019,-0.002475608,0.001732702,-0.001,0.000831255,-0.000453721,9.95E-05,0,-0.012957521
7/23/2019,0.005109489,0.00726476,0.003311003,0.001245847,0.000453926,0,0,0.008526188
7/24/2019,0.007843137,0.003434459,0.003376823,0.00145168,0.000680581,9.95E-05,0.011494253,0.008185722
7/25/2019,0.005764519,-0.004677695,-0.001070828,0.002899151,0.001813648,0,-0.011363636,0.009583389
7/26/2019,-0.002722453,0.005845942,0.008728943,0,-0.000226296,9.95E-05,0.011494253,-0.00316414
7/29/2019,0.004885057,-0.000797721,0.006300288,0.001238902,-0.000452694,9.95E-05,0,-0.017590266
7/30/2019,0.002716614,-0.003877737,0.001433205,0.000618684,-0.002264493,0,-0.011363636,0.005250404
7/31/2019,-0.00427777,-0.00790016,-0.002862308,0.000412201,0.002950522,-0.001193674,0,-0.001205303
8/1/2019,-0.004009738,-0.005308713,0.00649645,-0.000206016,-0.00203666,0,-0.011494253,0.003754358
8/2/2019,-0.003306973,-0.012530456,0.006304413,0.005357511,0.007709751,0,-0.011627907,0.016697836
8/5/2019,-0.014425851,-0.026906356,-0.011709427,0.0020496,0.002250225,9.96E-05,-0.023529412,-0.000262778
8/6/2019,-0.028542155,0.006761652,0.00565995,0.002249949,0.002918725,0,0,-0.041792614
8/7/2019,0.005876149,0.001559127,0.005703137,0.003673469,0.002686367,9.96E-05,0.012048193,0.01549856
8/8/2019,0.008388256,0.017243444,0.004103865,0.000406669,-0.000223264,0,0.011904762,0.015262021
8/9/2019,0.002970885,-0.006003531,-0.000222932,0.001219512,-0.00111657,0,-0.011764706,-0.003192763
8/12/2019,0.000592417,-0.009237328,0.003196076,-0.001015022,0,9.96E-05,0,0.000533832
8/13/2019,-0.002516282,0.010040641,-0.002074535,0.001422475,0.003353454,9.96E-05,0.011904762,0.003734827
8/14/2019,0.008013058,-0.023786982,-0.008760858,-0.000608766,0.000445633,0,-0.035294118,-0.013156146
8/15/2019,-0.030178125,0.000242454,0.002247023,0.003857868,0.002895323,0,0.012195122,-0.014274172
8/16/2019,-0.000758956,0.012968125,0.007323817,0.000202265,0.003109038,0,0.012048193,0.003551913
8/19/2019,0.010785356,0.011486001,0.00853179,-0.00182002,-0.000885544,9.96E-05,0.011904762,0.010073509
8/20/2019,0.012323414,-0.006269222,-0.005370016,-0.002025932,-0.005096388,0,-0.011764706,0.011051213
8/21/2019,-0.009649644,0.008094274,0.004437542,0.001015022,0.001113586,0,0.011904762,-0.015195948
8/22/2019,0.003447759,-0.002243476,0.000441794,-0.000202799,0.003559511,9.95E-05,0,0.001082837
8/23/2019,0.003435913,-0.019171598,-0.01251196,-0.002028398,-0.003325205,0,-0.023529412,0.021768524
8/26/2019,-0.011761203,0.005791506,0.005366326,0.003658537,0.006005338,9.95E-05,0,-0.011512505
8/27/2019,0.004820729,-0.000599808,0.003484321,-0.001417578,-0.00198983,0,0,0.001338688
8/28/2019,0.005397301,0.00432121,0.004210993,0.001622389,0.00221533,9.95E-05,0.012048193,0.005080214
8/29/2019,0.001192962,0.011354129,0.008754506,0.001012351,-0.00066313,0,0.011904762,-0.007581804
8/30/2019,0.015787906,0.002836209,-0.000218786,-0.000404531,0.00176952,0,0,0.010856454
9/3/2019,-0.00542522,-0.004595805,0.003574294,-0.002630514,0.000662398,-0.001393173,-0.011764706,-0.009281358
9/4/2019,-0.002653693,0.009470818,0.00043611,0,0.001323919,0,0.011904762,-0.00856531
9/5/2019,0.013599409,0.011258356,-0.005231037,-0.002637452,-0.003085059,9.97E-05,0.011764706,0.007559395
9/6/2019,0.005250109,0.001391627,-0.010151914,-0.005085435,-0.003757737,0,0,-0.017015005
9/9/2019,0,-0.000115808,-0.006861949,0.002044572,-0.000887508,9.96E-05,0,0.005860706
9/10/2019,-0.003917017,0.000926569,-0.001188707,-0.00244848,-0.003109038,0,0,-0.017073171
9/11/2019,0.001165162,0.007752835,0.004834871,-0.00265903,-0.002004901,0,0.011627907,-0.003997794
9/12/2019,0.00407332,0.002985417,0.002146717,-0.001435603,-0.000892857,0,0,0.005951557
9/13/2019,0.002463054,0.000915856,-0.000664795,-0.000410762,0.000893655,0,0,0.004265272
9/16/2019,0.000867177,-0.003202562,0.001552221,-0.001027327,-0.004464286,9.96E-05,0,-0.00945335
9/17/2019,0.003465704,0.002180149,0.006863469,0.002879473,0.001121076,9.96E-05,0,0.011065007
9/18/2019,-0.002734206,-0.00022899,0.00469105,0.000820345,0.000223964,9.96E-05,0,0.002872777
9/19/2019,0.007070707,0.001946862,0.010286715,0.004098361,0.002686968,0,0,0.001500477
9/20/2019,0.000573148,-0.002857469,0.003321779,0.002040816,0,9.96E-05,0,-0.000681013
9/23/2019,0.003723328,-0.001834021,-0.000503815,0.001629328,0.001563198,9.96E-05,0,0.003679978
9/24/2019,-0.000285347,-0.005856684,0.003096421,0,0.002898551,0,0,-0.000814775
9/25/2019,-0.00613672,0.002772323,0.00258435,0.002236682,0.000889284,0,0,0.001223158
9/26/2019,-0.004738656,0.000115194,0.003436918,-0.000405762,-0.000888494,0,0,-0.003664993
9/27/2019,0.006059732,-0.002879521,-0.007064364,0,-0.001111605,0,0,0.010899183
9/30/2019,-0.000860462,0.003234377,0.002587136,0.000405927,0.000445137,-0.002190799,0,-0.008355795
10/1/2019,0.005741352,-0.00990213,-0.004085729,-0.000811524,0.000889878,0.000898204,-0.011494253,0.008969829
10/2/2019,-0.015698587,-0.01837423,-0.012667338,0.001218274,0.000666815,9.97E-05,-0.023255814,-0.004579741
10/3/2019,-0.021748586,0.004027959,-0.003644846,0.002839181,0.000444247,0,0.011904762,-0.011772666
10/4/2019,0.003853565,0.011445428,0.007243196,0.001415571,0.002220249,0,0.011764706,0.003970971
10/7/2019,0.006201093,-0.001633224,-7.26375E-05,0.00141357,0.000886132,9.97E-05,0,0.007637752
10/8/2019,0.005282465,-0.012269222,-0.007482203,-0.000806614,-0.004205401,0,-0.011627907,0.010557661
10/9/2019,-0.007736097,0.00697977,0.00592842,0.000403633,0.004445432,9.97E-05,0,-0.010849183
10/10/2019,0.005295675,0.005639098,-0.002692084,-0.000605205,-0.002212879,0,0.011764706,0.006499661
10/11/2019,0.004536143,0.011682243,-0.000218866,-0.00625757,-0.004435573,0,0.011627907,-0.012780842
10/14/2019,0.004661326,-0.001501155,-0.000218914,-0.00223441,-0.001559367,9.97E-05,-0.011494253,-0.001499046
10/15/2019,0.001884877,0.009367411,0.002043646,0.001832248,0.001338688,0,0.011627907,0.005595742
10/16/2019,0.012590449,-0.00091659,0.004515988,-0.001828897,-0.00245098,9.97E-05,0,0.013029316
10/17/2019,-0.007574675,0.001376147,-0.006018418,-0.002239414,0.000446728,-9.97E-05,0,-0.007770632
10/18/2019,-0.005616359,-0.003779203,-0.002480303,-0.00163232,-0.002232641,0,0,-0.002025385
10/21/2019,0.000289645,0.005747787,0.004168495,-0.00224811,0.001118819,9.97E-05,0,0.007035584
10/22/2019,0.003474736,-0.00182878,0.003350084,-0.000819336,-0.001564595,0,0,-0.001880962
10/23/2019,-0.000432838,0.002404672,0.003992161,0.002870029,-0.001119319,9.97E-05,0.011494253,0.004576659
10/24/2019,0.003319861,0.003427005,0.004120879,0.002044154,0.001344688,-9.97E-05,0,-0.002813882
10/25/2019,0.006761617,0.003415301,-0.006839945,0.001427989,0.000447628,9.97E-05,0,0.007524859
10/28/2019,0.000428694,0.004197867,-0.010294331,-0.002648197,-0.000447427,9.97E-05,0.011363636,-0.004001067
10/29/2019,-0.000142837,0,-0.003149722,-0.003880719,-0.005147717,0,0,0.001339047
10/30/2019,-0.007714286,0.002372613,0.002057462,0.001640353,0.004724409,0,0,-0.004814121
10/31/2019,-0.004031097,-0.003043282,-0.001173279,-0.000614125,-0.000895656,0,-0.011235955,-0.002553077
11/1/2019,0.001734605,0.008140192,0.002936642,0.002458009,0.006051098,-0.000697489,0.011363636,0.004849791
11/4/2019,0.000577201,0.00482225,-0.00204963,-0.003064978,-0.001782134,9.97E-05,0.011235955,-0.002815391
11/5/2019,0.003316989,0.00078125,-0.005794763,-0.003279361,-0.00200848,0,0,0.000268889
11/6/2019,-0.006180825,0.00100368,0.000959126,-0.002056344,-0.002012522,0,0,-0.008467742
11/7/2019,0.010702922,0.003230838,-0.006412619,0.003090872,-0.001344387,0,0,0.01111563
11/8/2019,-0.000715512,0.001665741,0.001706231,-0.004108463,-0.003141126,0,0,-0.017160477
11/11/2019,0.008735501,-0.001773836,-0.001110864,0,-0.000225073,9.97E-05,0,0.013913518
11/12/2019,-0.001703578,0.002221235,0.00081554,0.001031353,0,9.97E-05,0,-0.004036055
11/13/2019,-0.007679181,-0.000775709,0.007556115,-0.000412116,0,0,0,-0.007834662
11/14/2019,0.006592147,-0.001109016,0.008455261,0.006184292,0.002476362,0,0,0.011436351
11/15/2019,0.009111617,0.006883535,0.000145815,0.000614628,0.001122839,9.97E-05,0.011111111,0.013729977
11/18/2019,-0.005502257,0.000661594,0.001603732,0.00020475,0.000897263,0,0,-0.010755544
11/19/2019,0.008228117,-0.000330579,-0.004585153,0.001842375,0.000448229,9.97E-05,0,0.013154362
11/20/2019,-0.013507809,-0.003306878,0.002997733,0.001838987,0.001792115,0,-0.010989011,-0.015765766
11/21/2019,-0.006846384,-0.0022119,-0.00094766,0.001019784,-0.000447227,0,0,-0.002692152
11/22/2019,0.005457418,0.002771004,7.29661E-05,-0.001222494,-0.002013423,0,0,-0.002024565
11/25/2019,0.002999571,0.007847905,0.004450606,0.000407997,0.00044833,9.97E-05,0.011111111,0.008926156
11/26/2019,0.007832526,0.001974117,0.001743299,0.000203915,0.002240645,0,0,0.002412869
11/27/2019,0.0100325,0.003502627,0.001957799,0.003873598,0.001341382,0,0.010989011,0.013907462
